ID,gender,age,group,time
12404,M,26,M25-29,7.290277778
12405,F,53,F50-54,7.290277778
12406,M,49,M45-49,6.910277778
12407,M,53,M50-54,6.988055555
12408,F,29,F25-29,7.1725
12409,M,34,M30-34,6.910833333
12410,F,38,F35-39,6.944722222
12411,M,60,M60-64,7.293055555
12412,F,65,F65+,7.029722222
12413,F,59,F55-59,7.293055555
12414,M,69,M65+,7.030277778
12415,F,55,F55-59,7.235277778
12416,F,22,F18-24,7.171944445
12417,F,55,F55-59,6.948055555
12418,F,28,F25-29,7.145277778
12419,M,67,M65+,7.180833333
12420,M,32,M30-34,7.316388888
12421,F,40,F40-44,7.235555555
12422,M,31,M30-34,6.959166667
12423,M,43,M40-44,7.292777778
12424,F,40,F40-44,7.243333333
12425,F,43,F40-44,7.243333333
12426,M,66,M65+,7.240277778
12427,F,23,F18-24,6.959166667
12428,M,62,M60-64,6.958055555
12429,M,34,M30-34,7.2025
12430,F,32,F30-34,7.2025
12431,M,57,M55-59,7.173611112
12432,F,27,F25-29,6.950833333
12433,F,26,F25-29,6.951111112
12434,M,35,M35-39,6.991111112
12435,M,27,M25-29,7.29
12436,F,46,F45-49,7.061388888
12437,M,41,M40-44,6.951944445
12438,F,34,F30-34,7.358611112
12439,F,39,F35-39,6.951944445
12440,F,36,F35-39,7.105277778
12441,M,57,M55-59,7.071666667
12442,M,40,M40-44,7.035555555
12443,M,48,M45-49,7.145555555
12444,M,33,M30-34,7.1825
12445,F,38,F35-39,7.1825
12446,F,44,F40-44,7.006111112
12447,F,43,F40-44,7.071944445
12448,F,38,F35-39,7.191111112
12449,F,55,F55-59,7.145277778
12450,M,49,M45-49,7.006111112
12451,F,44,F40-44,7.211388888
12452,M,31,M30-34,7.236388888
12453,F,34,F30-34,7.040277778
12454,M,64,M60-64,7.107222222
12455,F,32,F30-34,6.998888888
12456,F,39,F35-39,7.143055555
12457,F,60,F60-64,7.143333333
12458,F,26,F25-29,6.956944445
12459,F,43,F40-44,7.249444445
12460,F,59,F55-59,7.1075
12461,F,29,F25-29,7.253611112
12462,F,34,F30-34,6.913333333
12463,F,41,F40-44,7.249722222
12464,M,68,M65+,7.078333333
12465,M,34,M30-34,7.2525
12466,M,39,M35-39,7.078333333
12467,F,37,F35-39,6.921944445
12468,F,46,F45-49,7.191666667
12469,M,62,M60-64,6.965
12470,M,47,M45-49,7.194166667
12471,F,58,F55-59,7.030277778
12472,F,53,F50-54,7.248611112
12473,F,65,F65+,7.249166667
12474,F,34,F30-34,7.104722222
12475,M,65,M65+,7.142777778
12476,F,40,F40-44,7.140833333
12477,F,38,F35-39,7.140833333
12478,F,62,F60-64,7.140833333
12479,F,57,F55-59,7.140833333
12480,F,62,F60-64,7.141111112
12481,F,42,F40-44,7.295555555
12482,M,37,M35-39,7.185
12483,M,44,M40-44,7.218611112
12484,F,26,F25-29,6.916944445
12485,F,38,F35-39,6.961388888
12486,F,40,F40-44,7.218888888
12487,F,37,F35-39,7.009722222
12488,M,31,M30-34,7.217222222
12489,M,37,M35-39,7.193055555
12490,F,35,F35-39,7.115555555
12491,F,44,F40-44,7.176388888
12492,F,33,F30-34,7.378333333
12493,F,65,F65+,7.241111112
12494,F,56,F55-59,7.148888888
12495,F,27,F25-29,7.104444445
12496,F,25,F25-29,7.15
12497,F,45,F45-49,7.15
12498,F,57,F55-59,7.251944445
12499,M,57,M55-59,7.251944445
12500,F,34,F30-34,6.997777778
12501,M,30,M30-34,7.002222222
12502,M,28,M25-29,7.078888888
12503,F,51,F50-54,7.305
12504,M,52,M50-54,7.074444445
12505,M,44,M40-44,6.998333333
12506,F,47,F45-49,7.181944445
12507,F,35,F35-39,7.146666667
12508,F,52,F50-54,7.189166667
12509,F,48,F45-49,7.005833333
12510,F,47,F45-49,7.015
12511,F,47,F45-49,7.070833333
12512,F,24,F18-24,7.005833333
12513,F,70,F65+,7.305277778
12514,F,32,F30-34,7.298333333
12515,F,39,F35-39,7.217777778
12516,F,35,F35-39,7.298888888
12517,M,39,M35-39,7.398611112
12518,F,39,F35-39,7.218055555
12519,M,34,M30-34,7.149166667
12520,F,62,F60-64,7.001944445
12521,M,46,M45-49,7.150277778
12522,M,61,M60-64,7.124166667
12523,M,63,M60-64,7.275277778
12524,M,55,M55-59,6.958888888
12525,F,51,F50-54,7.275555555
12526,F,40,F40-44,6.958888888
12527,M,45,M45-49,7.271388888
12528,M,47,M45-49,7.156666667
12529,F,27,F25-29,7.050555555
12530,M,42,M40-44,7.252777778
12531,F,39,F35-39,7.247222222
12532,F,47,F45-49,7.271666667
12533,F,29,F25-29,7.048611112
12534,M,62,M60-64,7.006944445
12535,M,53,M50-54,7.120277778
12536,F,65,F65+,7.004166667
12537,F,53,F50-54,7.120277778
12538,F,43,F40-44,7.122222222
12539,M,42,M40-44,7.216388888
12540,F,31,F30-34,7.006111112
12541,F,50,F50-54,7.336388888
12542,F,51,F50-54,7.269166667
12543,F,42,F40-44,7.126388888
12544,M,59,M55-59,7.267222222
12545,M,34,M30-34,7.261111112
12546,F,34,F30-34,7.263888888
12547,M,44,M40-44,7.082777778
12548,M,35,M35-39,7.253333333
12549,F,49,F45-49,7.382777778
12550,M,20,M18-24,7.3825
12551,M,44,M40-44,7.114166667
12552,M,46,M45-49,7.082777778
12553,F,47,F45-49,7.215555555
12554,F,28,F25-29,7.215555555
12555,M,32,M30-34,7.2675
12556,M,27,M25-29,7.215555555
12557,F,40,F40-44,7.275833333
12558,F,33,F30-34,7.165
12559,M,42,M40-44,7.165277778
12560,F,56,F55-59,7.165555555
12561,F,31,F30-34,7.278333333
12562,M,37,M35-39,7.12
12563,F,46,F45-49,7.261944445
12564,M,43,M40-44,7.256111112
12565,F,25,F25-29,7.211388888
12566,F,33,F30-34,7.080277778
12567,M,27,M25-29,7.256111112
12568,F,32,F30-34,7.080277778
12569,F,73,F65+,7.277777778
12570,F,27,F25-29,7.275
12571,F,44,F40-44,7.013055555
12572,M,28,M25-29,7.256666667
12573,F,27,F25-29,7.267777778
12574,F,39,F35-39,7.113055555
12575,F,57,F55-59,7.272222222
12576,M,61,M60-64,7.16
12577,F,45,F45-49,7.013055555
12578,F,39,F35-39,7.013333333
12579,F,29,F25-29,7.253055555
12580,F,42,F40-44,6.964166667
12581,M,57,M55-59,7.01
12582,M,40,M40-44,7.013888888
12583,F,38,F35-39,7.013611112
12584,F,29,F25-29,7.276944445
12585,M,30,M30-34,7.276944445
12586,M,46,M45-49,6.964444445
12587,M,26,M25-29,7.020277778
12588,M,41,M40-44,7.014444445
12589,F,40,F40-44,7.014722222
12590,F,34,F30-34,7.047777778
12591,F,52,F50-54,7.090277778
12592,F,50,F50-54,7.014722222
12593,F,25,F25-29,7.306666667
12594,F,51,F50-54,7.270277778
12595,F,28,F25-29,7.020555555
12596,F,41,F40-44,7.056666667
12597,F,33,F30-34,7.260555555
12598,M,42,M40-44,7.1325
12599,M,65,M65+,7.0475
12600,M,41,M40-44,7.056388888
12601,F,32,F30-34,7.199444445
12602,M,55,M55-59,7.086388888
12603,F,35,F35-39,7.051666667
12604,F,36,F35-39,7.258333333
12605,F,31,F30-34,7.018888888
12606,F,29,F25-29,7.310833333
12607,F,34,F30-34,7.022777778
12608,M,30,M30-34,7.276111112
12609,F,32,F30-34,7.124444445
12610,F,33,F30-34,7.023055555
12611,F,27,F25-29,7.271944445
12612,F,34,F30-34,7.260833333
12613,F,28,F25-29,7.276388888
12614,M,41,M40-44,7.233333333
12615,F,61,F60-64,7.208055555
12616,F,39,F35-39,7.273888888
12617,F,26,F25-29,7.166388888
12618,F,32,F30-34,7.273888888
12619,M,62,M60-64,7.257222222
12620,F,35,F35-39,7.234166667
12621,F,30,F30-34,7.223888888
12622,M,59,M55-59,7.018888888
12623,F,29,F25-29,7.271388888
12624,F,28,F25-29,7.275833333
12625,F,48,F45-49,7.0575
12626,F,49,F45-49,7.276111112
12627,F,46,F45-49,7.274166667
12628,F,41,F40-44,7.128055555
12629,F,28,F25-29,7.313055555
12630,M,59,M55-59,6.973888888
12631,F,49,F45-49,6.973888888
12632,F,43,F40-44,7.017777778
12633,M,26,M25-29,7.163055555
12634,F,43,F40-44,7.3125
12635,F,56,F55-59,7.231111112
12636,F,50,F50-54,7.019444445
12637,M,71,M65+,7.265555555
12638,F,33,F30-34,7.233333333
12639,F,47,F45-49,7.266388888
12640,M,36,M35-39,7.2775
12641,F,33,F30-34,7.264444445
12642,F,40,F40-44,7.288888888
12643,M,42,M40-44,7.126666667
12644,F,44,F40-44,7.2775
12645,F,39,F35-39,7.225555555
12646,M,49,M45-49,7.289166667
12647,F,38,F35-39,7.059444445
12648,F,32,F30-34,7.127222222
12649,F,31,F30-34,7.225277778
12650,F,39,F35-39,7.229166667
12651,F,41,F40-44,7.127222222
12652,M,43,M40-44,7.22
12653,M,39,M35-39,7.101944445
12654,F,54,F50-54,7.261111112
12655,M,51,M50-54,7.098611112
12656,F,48,F45-49,7.206666667
12657,M,49,M45-49,7.261666667
12658,F,29,F25-29,7.318333333
12659,F,41,F40-44,7.270277778
12660,F,61,F60-64,7.314444445
12661,F,24,F18-24,7.102222222
12662,F,24,F18-24,7.098888888
12663,F,24,F18-24,7.2725
12664,M,49,M45-49,7.167777778
12665,M,49,M45-49,7.278611112
12666,M,28,M25-29,7.318611112
12667,F,29,F25-29,7.324444445
12668,F,28,F25-29,7.174722222
12669,F,25,F25-29,7.283611112
12670,F,39,F35-39,7.096944445
12671,F,30,F30-34,7.175277778
12672,M,41,M40-44,7.096944445
12673,F,56,F55-59,7.131666667
12674,F,42,F40-44,7.138888888
12675,M,37,M35-39,7.129722222
12676,F,34,F30-34,7.289166667
12677,F,45,F45-49,7.055
12678,F,41,F40-44,7.171111112
12679,F,55,F55-59,7.019722222
12680,M,26,M25-29,7.284722222
12681,F,55,F55-59,7.019722222
12682,F,52,F50-54,7.276111112
12683,F,34,F30-34,7.209166667
12684,F,35,F35-39,7.141944445
12685,F,53,F50-54,7.276666667
12686,M,42,M40-44,7.277777778
12687,M,39,M35-39,7.063055555
12688,F,50,F50-54,7.2775
12689,M,38,M35-39,7.07
12690,F,39,F35-39,7.266944445
12691,F,43,F40-44,7.271944445
12692,F,32,F30-34,7.026388888
12693,F,41,F40-44,7.3875
12694,F,46,F45-49,7.275833333
12695,F,27,F25-29,6.991388888
12696,F,46,F45-49,7.233333333
12697,F,53,F50-54,6.922777778
12698,F,54,F50-54,7.027777778
12699,M,42,M40-44,7.276388888
12700,F,67,F65+,7.027777778
12701,M,66,M65+,7.283888888
12702,M,44,M40-44,7.067777778
12703,F,51,F50-54,7.093888888
12704,F,52,F50-54,7.214166667
12705,M,49,M45-49,7.030555555
12706,F,51,F50-54,7.270277778
12707,M,61,M60-64,7.273888888
12708,M,33,M30-34,7.069444445
12709,F,48,F45-49,7.270555555
12710,F,37,F35-39,7.1325
12711,F,31,F30-34,7.217222222
12712,F,46,F45-49,7.148611112
12713,M,66,M65+,7.279166667
12714,M,44,M40-44,7.218888888
12715,M,38,M35-39,7.105277778
12716,F,45,F45-49,7.096388888
12717,M,40,M40-44,7.038055555
12718,M,28,M25-29,7.205
12719,M,30,M30-34,7.205
12720,F,33,F30-34,7.105277778
12721,M,29,M25-29,7.205555555
12722,F,45,F45-49,7.210555555
12723,F,61,F60-64,6.949444445
12724,F,53,F50-54,7.099166667
12725,F,58,F55-59,7.145833333
12726,F,47,F45-49,7.219722222
12727,F,41,F40-44,7.095277778
12728,F,38,F35-39,7.270277778
12729,F,36,F35-39,7.2875
12730,M,35,M35-39,7.133055555
12731,M,39,M35-39,7.036388888
12732,F,33,F30-34,7.133055555
12733,F,39,F35-39,7.026944445
12734,F,42,F40-44,7.026944445
12735,M,34,M30-34,7.388888888
12736,F,34,F30-34,7.065555555
12737,F,35,F35-39,7.323333333
12738,F,32,F30-34,7.277777778
12739,F,54,F50-54,7.038055555
12740,M,29,M25-29,7.273333333
12741,F,50,F50-54,7.250555555
12742,M,45,M45-49,7.134166667
12743,F,58,F55-59,7.033888888
12744,F,58,F55-59,7.25
12745,M,22,M18-24,7.272222222
12746,F,41,F40-44,7.251111112
12747,F,35,F35-39,7.033888888
12748,F,46,F45-49,7.146944445
12749,F,24,F18-24,7.105
12750,M,44,M40-44,7.105277778
12751,M,44,M40-44,7.28
12752,F,35,F35-39,7.216111112
12753,M,41,M40-44,7.221388888
12754,F,41,F40-44,7.28
12755,F,36,F35-39,7.228611112
12756,F,44,F40-44,7.105555555
12757,F,24,F18-24,7.100277778
12758,F,42,F40-44,7.098888888
12759,F,56,F55-59,7.228888888
12760,M,18,M18-24,7.293611112
12761,F,42,F40-44,7.040277778
12762,F,39,F35-39,7.040555555
12763,F,37,F35-39,7.293888888
12764,F,31,F30-34,7.075555555
12765,M,34,M30-34,7.075555555
12766,F,31,F30-34,7.274722222
12767,F,37,F35-39,7.137222222
12768,M,25,M25-29,6.924722222
12769,F,27,F25-29,7.037777778
12770,M,58,M55-59,6.925
12771,F,57,F55-59,7.291111112
12772,M,48,M45-49,7.0375
12773,M,39,M35-39,7.286944445
12774,F,39,F35-39,7.286944445
12775,F,66,F65+,7.104166667
12776,M,35,M35-39,7.290555555
12777,F,42,F40-44,6.93
12778,M,64,M60-64,7.144444445
12779,M,50,M50-54,7.275833333
12780,F,43,F40-44,7.033333333
12781,M,57,M55-59,7.279166667
12782,F,61,F60-64,7.243055555
12783,M,49,M45-49,7.033611112
12784,F,26,F25-29,7.142777778
12785,F,47,F45-49,7.110555555
12786,F,40,F40-44,7.044444445
12787,M,46,M45-49,7.037222222
12788,F,43,F40-44,7.037222222
12789,F,50,F50-54,7.080833333
12790,F,23,F18-24,7.080555555
12791,F,39,F35-39,7.154166667
12792,F,35,F35-39,7.080833333
12793,F,28,F25-29,6.964722222
12794,F,44,F40-44,7.279166667
12795,F,29,F25-29,7.191944445
12796,F,25,F25-29,7.039166667
12797,M,39,M35-39,7.216388888
12798,F,57,F55-59,7.003055555
12799,F,40,F40-44,7.214722222
12800,F,26,F25-29,7.15
12801,F,48,F45-49,7.035
12802,F,37,F35-39,7.220833333
12803,F,35,F35-39,6.964722222
12804,M,37,M35-39,6.993611112
12805,M,32,M30-34,7.223611112
12806,F,23,F18-24,7.072222222
12807,F,33,F30-34,7.037222222
12808,F,32,F30-34,7.223888888
12809,F,68,F65+,7.04
12810,M,51,M50-54,7.286111112
12811,F,39,F35-39,7.195555555
12812,M,55,M55-59,7.195555555
12813,M,51,M50-54,7.117222222
12814,F,45,F45-49,7.1175
12815,M,33,M30-34,6.899722222
12816,M,39,M35-39,7.035277778
12817,F,33,F30-34,7.340833333
12818,F,35,F35-39,6.896944445
12819,M,50,M50-54,7.333888888
12820,F,43,F40-44,7.285833333
12821,F,57,F55-59,7.333611112
12822,F,62,F60-64,7.040555555
12823,M,49,M45-49,7.3625
12824,F,62,F60-64,7.040555555
12825,F,40,F40-44,7.116111112
12826,F,36,F35-39,7.234166667
12827,F,33,F30-34,7.116111112
12828,F,47,F45-49,7.115833333
12829,M,18,M18-24,7.3
12830,F,60,F60-64,7.230555555
12831,M,47,M45-49,6.998888888
12832,F,55,F55-59,7.2925
12833,F,34,F30-34,7.145833333
12834,F,48,F45-49,7.182777778
12835,M,63,M60-64,7.224444445
12836,F,36,F35-39,7.189444445
12837,F,22,F18-24,7.190555555
12838,M,57,M55-59,6.940277778
12839,F,28,F25-29,7.052222222
12840,F,34,F30-34,7.118333333
12841,F,33,F30-34,7.299444445
12842,M,54,M50-54,7.039722222
12843,M,69,M65+,6.838611112
12844,M,54,M50-54,7.111944445
12845,M,58,M55-59,7.112222222
12846,M,34,M30-34,7.294722222
12847,F,33,F30-34,7.295
12848,M,52,M50-54,7.112222222
12849,F,34,F30-34,7.298333333
12850,M,46,M45-49,7.289166667
12851,F,63,F60-64,7.298055555
12852,M,31,M30-34,7.053888888
12853,F,43,F40-44,7.314166667
12854,M,31,M30-34,7.291388888
12855,F,30,F30-34,7.314166667
12856,M,59,M55-59,7.1525
12857,M,39,M35-39,7.291388888
12858,F,59,F55-59,7.1525
12859,F,42,F40-44,7.053611112
12860,F,49,F45-49,7.043333333
12861,M,50,M50-54,7.043611112
12862,M,50,M50-54,7.053611112
12863,F,44,F40-44,7.290833333
12864,M,44,M40-44,7.165555555
12865,M,44,M40-44,7.186111112
12866,F,44,F40-44,7.158888888
12867,F,33,F30-34,7.189166667
12868,M,29,M25-29,7.160833333
12869,M,43,M40-44,7.245
12870,M,52,M50-54,7.149722222
12871,M,67,M65+,7.150277778
12872,F,36,F35-39,7.155555555
12873,F,40,F40-44,6.969444445
12874,F,47,F45-49,7.305277778
12875,F,49,F45-49,7.124722222
12876,M,21,M18-24,7.290277778
12877,F,20,F18-24,7.290555555
12878,M,54,M50-54,7.13
12879,F,43,F40-44,6.908888888
12880,F,36,F35-39,7.052222222
12881,M,37,M35-39,7.154722222
12882,M,49,M45-49,7.2
12883,M,25,M25-29,7.260277778
12884,M,25,M25-29,7.261111112
12885,F,39,F35-39,7.260555555
12886,F,25,F25-29,7.194166667
12887,F,33,F30-34,7.291944445
12888,F,41,F40-44,7.295
12889,M,55,M55-59,7.122222222
12890,M,44,M40-44,7.259166667
12891,M,56,M55-59,7.270555555
12892,F,39,F35-39,7.261111112
12893,F,44,F40-44,7.126944445
12894,M,57,M55-59,7.156111112
12895,M,34,M30-34,7.127777778
12896,F,22,F18-24,7.261111112
12897,F,54,F50-54,7.156111112
12898,M,61,M60-64,6.845277778
12899,M,48,M45-49,7.1625
12900,F,40,F40-44,7.255
12901,M,42,M40-44,7.325277778
12902,F,31,F30-34,7.197777778
12903,F,50,F50-54,7.085555555
12904,M,34,M30-34,7.312222222
12905,M,46,M45-49,7.270555555
12906,M,26,M25-29,7.25
12907,M,38,M35-39,7.232777778
12908,M,53,M50-54,7.2625
12909,F,32,F30-34,7.3125
12910,M,68,M65+,7.158611112
12911,F,38,F35-39,7.165555555
12912,M,35,M35-39,6.980277778
12913,M,30,M30-34,7.233611112
12914,F,41,F40-44,7.165833333
12915,F,36,F35-39,7.165277778
12916,F,29,F25-29,7.320555555
12917,M,37,M35-39,7.254722222
12918,M,61,M60-64,7.295555555
12919,F,70,F65+,7.310277778
12920,M,30,M30-34,7.242777778
12921,F,18,F18-24,7.123888888
12922,F,52,F50-54,7.301944445
12923,M,34,M30-34,7.321388888
12924,F,40,F40-44,7.128055555
12925,F,35,F35-39,7.310277778
12926,F,38,F35-39,7.124444445
12927,F,28,F25-29,7.158611112
12928,M,40,M40-44,6.919166667
12929,F,39,F35-39,7.306666667
12930,F,30,F30-34,7.2975
12931,F,50,F50-54,7.306388888
12932,F,61,F60-64,7.130555555
12933,F,42,F40-44,7.099444445
12934,F,56,F55-59,7.129166667
12935,F,38,F35-39,7.099722222
12936,F,50,F50-54,7.265833333
12937,F,24,F18-24,7.092777778
12938,F,36,F35-39,7.238333333
12939,F,41,F40-44,7.244444445
12940,F,26,F25-29,7.238333333
12941,F,44,F40-44,7.276666667
12942,F,33,F30-34,7.163055555
12943,M,26,M25-29,7.238333333
12944,F,32,F30-34,7.168888888
12945,M,38,M35-39,7.090277778
12946,F,38,F35-39,7.021111112
12947,M,40,M40-44,7.213888888
12948,M,38,M35-39,7.126111112
12949,F,30,F30-34,7.268055555
12950,M,41,M40-44,7.237222222
12951,F,36,F35-39,7.268055555
12952,F,42,F40-44,7.105555555
12953,M,31,M30-34,6.984444445
12954,M,54,M50-54,6.984166667
12955,M,41,M40-44,7.105833333
12956,M,25,M25-29,7.244444445
12957,F,26,F25-29,7.244722222
12958,F,46,F45-49,7.355833333
12959,F,22,F18-24,7.354166667
12960,M,50,M50-54,6.984444445
12961,F,68,F65+,7.138333333
12962,F,39,F35-39,6.984444445
12963,M,45,M45-49,7.282222222
12964,F,29,F25-29,7.098333333
12965,M,38,M35-39,7.098333333
12966,M,38,M35-39,7.138888888
12967,F,68,F65+,7.130555555
12968,M,43,M40-44,6.984444445
12969,F,36,F35-39,7.319722222
12970,M,55,M55-59,6.986111112
12971,F,51,F50-54,7.2575
12972,F,29,F25-29,7.219444445
12973,M,46,M45-49,7.385555555
12974,F,35,F35-39,7.219444445
12975,F,41,F40-44,7.315555555
12976,F,49,F45-49,7.101388888
12977,F,39,F35-39,7.315833333
12978,F,39,F35-39,7.271111112
12979,M,28,M25-29,7.366388888
12980,F,37,F35-39,7.313055555
12981,F,31,F30-34,7.203611112
12982,F,37,F35-39,7.208055555
12983,F,44,F40-44,7.308611112
12984,M,31,M30-34,7.203611112
12985,F,23,F18-24,7.173333333
12986,M,49,M45-49,7.060555555
12987,M,60,M60-64,7.259722222
12988,F,63,F60-64,7.060277778
12989,F,44,F40-44,7.309166667
12990,M,40,M40-44,7.073333333
12991,M,57,M55-59,7.321944445
12992,F,26,F25-29,7.020277778
12993,M,41,M40-44,7.260555555
12994,F,35,F35-39,7.260277778
12995,F,51,F50-54,7.260555555
12996,M,36,M35-39,6.985833333
12997,M,29,M25-29,7.306388888
12998,F,39,F35-39,7.306666667
12999,M,33,M30-34,6.8475
13000,M,51,M50-54,7.259166667
13001,M,65,M65+,7.315555555
13002,F,49,F45-49,7.138611112
13003,F,60,F60-64,7.223333333
13004,F,36,F35-39,7.360555555
13005,F,45,F45-49,7.277222222
13006,M,39,M35-39,7.338055555
13007,F,41,F40-44,7.338055555
13008,F,48,F45-49,7.255
13009,F,22,F18-24,7.262777778
13010,F,33,F30-34,7.262222222
13011,F,36,F35-39,7.338611112
13012,M,37,M35-39,7.338888888
13013,F,30,F30-34,7.282222222
13014,F,45,F45-49,7.143333333
13015,F,48,F45-49,7.28
13016,F,41,F40-44,7.363888888
13017,F,36,F35-39,7.218333333
13018,F,38,F35-39,7.258055555
13019,F,36,F35-39,7.135555555
13020,F,40,F40-44,7.1475
13021,F,38,F35-39,7.136111112
13022,F,36,F35-39,7.136111112
13023,F,31,F30-34,7.1475
13024,M,47,M45-49,7.318888888
13025,F,25,F25-29,7.318888888
13026,M,31,M30-34,7.328333333
13027,F,58,F55-59,7.143611112
13028,M,32,M30-34,7.222222222
13029,M,31,M30-34,7.329166667
13030,F,27,F25-29,7.26
13031,F,43,F40-44,7.175277778
13032,F,36,F35-39,7.220277778
13033,M,42,M40-44,7.275
13034,M,29,M25-29,7.188611112
13035,F,29,F25-29,7.188611112
13036,F,37,F35-39,7.271388888
13037,F,41,F40-44,7.275
13038,M,38,M35-39,7.273055555
13039,F,32,F30-34,7.183333333
13040,M,39,M35-39,7.039722222
13041,F,40,F40-44,6.896111112
13042,M,44,M40-44,7.031944445
13043,M,62,M60-64,7.275277778
13044,F,26,F25-29,7.369722222
13045,F,33,F30-34,7.325555555
13046,F,39,F35-39,7.110277778
13047,M,44,M40-44,7.328333333
13048,F,30,F30-34,6.997222222
13049,M,48,M45-49,7.026111112
13050,M,48,M45-49,6.999166667
13051,F,43,F40-44,6.999166667
13052,F,46,F45-49,7.320833333
13053,M,32,M30-34,7.264444445
13054,F,26,F25-29,7.325277778
13055,F,21,F18-24,7.185
13056,F,36,F35-39,7.275277778
13057,F,32,F30-34,7.284444445
13058,F,48,F45-49,7.075833333
13059,F,38,F35-39,7.284722222
13060,M,37,M35-39,7.183055555
13061,F,49,F45-49,7.149722222
13062,M,56,M55-59,7.186388888
13063,F,47,F45-49,7.332222222
13064,F,29,F25-29,7.216111112
13065,M,65,M65+,7.22
13066,M,35,M35-39,7.3775
13067,F,34,F30-34,7.318611112
13068,F,35,F35-39,7.216111112
13069,M,45,M45-49,7.318611112
13070,F,44,F40-44,7.318611112
13071,F,23,F18-24,7.155
13072,M,25,M25-29,7.155
13073,F,48,F45-49,7.234166667
13074,M,48,M45-49,7.274444445
13075,M,43,M40-44,7.074444445
13076,F,24,F18-24,7.377222222
13077,M,46,M45-49,7.218055555
13078,F,41,F40-44,7.189722222
13079,M,40,M40-44,7.075
13080,M,26,M25-29,7.326944445
13081,M,52,M50-54,6.995833333
13082,F,51,F50-54,7.276388888
13083,F,32,F30-34,7.269444445
13084,F,48,F45-49,7.23
13085,M,54,M50-54,7.195277778
13086,F,34,F30-34,7.157222222
13087,F,34,F30-34,7.157222222
13088,F,29,F25-29,7.26
13089,F,36,F35-39,7.190277778
13090,M,61,M60-64,7.145833333
13091,F,43,F40-44,7.150833333
13092,F,46,F45-49,7.226944445
13093,M,35,M35-39,7.235277778
13094,F,26,F25-29,7.328611112
13095,F,26,F25-29,7.328333333
13096,M,44,M40-44,7.320555555
13097,M,54,M50-54,7.414722222
13098,M,54,M50-54,7.296666667
13099,F,35,F35-39,7.320555555
13100,F,44,F40-44,7.258055555
13101,M,43,M40-44,7.039444445
13102,M,41,M40-44,7.221111112
13103,F,46,F45-49,7.222777778
13104,M,46,M45-49,7.2225
13105,F,30,F30-34,7.278611112
13106,M,37,M35-39,7.034722222
13107,F,28,F25-29,7.1875
13108,M,23,M18-24,7.150277778
13109,F,45,F45-49,7.003333333
13110,F,21,F18-24,7.189444445
13111,M,46,M45-49,7.003611112
13112,F,33,F30-34,7.187777778
13113,F,53,F50-54,7.187777778
13114,M,55,M55-59,7.201111112
13115,F,39,F35-39,7.1875
13116,M,54,M50-54,7.187777778
13117,F,43,F40-44,7.332777778
13118,M,34,M30-34,7.192777778
13119,F,39,F35-39,7.261111112
13120,M,47,M45-49,7.261111112
13121,F,34,F30-34,7.036666667
13122,F,42,F40-44,7.036666667
13123,F,37,F35-39,7.036944445
13124,F,28,F25-29,7.154166667
13125,F,28,F25-29,7.154166667
13126,F,46,F45-49,7.125
